"Parent Molecule";"Name";"Synonyms";"Research Codes";"Phase";"Drug Applicants";"USAN Stem";"USAN Year";"USAN Definition";"USAN Stem - Substem";"First Approval";"ATC Codes";"Level 4 ATC Codes";"Level 3 ATC Codes";"Level 2 ATC Codes";"Level 1 ATC Codes";"Indication Class";"Patent";"Drug Type";"Passes Rule of Five";"First In Class";"Chirality";"Prodrug";"Oral";"Parenteral";"Topical";"Black Box";"Availability Type";"Smiles";"Inchi";"Withdrawn Flag";"Orphan"
"CHEMBL59";"DOPAMINE";"A-DOPAMINE|DOBUTAMINE A|DOPAMINE|Dopamine|Intropin|MEDOPA|NSC-173182|OXYTYRAMINE";"NSC-173182";"4.0";"Baxter Healthcare Corp Anesthesia And Critical Care|Smith And Nephew Solopak Div Smith And Nephew|Warner Chilcott Div Warner Lambert Co|B Braun Medical Inc|American Regent Inc|Abbott Laboratories Hosp Products Div|Igi Laboratories Inc|Lyphomed Div Fujisawa Usa Inc|Teligent Ou|Abraxis Pharmaceutical Products";"'-pamine'";"";"dopaminergics (butopamine type)";"'-pamine(-pamine)'";"";"C01CA04";"C01CA - Adrenergic and dopaminergic agents";"C01C - CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES";"C01 - CARDIAC THERAPY";"C - CARDIOVASCULAR SYSTEM";"Adrenergic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"NCCc1ccc(O)c(O)c1";"InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2";"False";"0"
"CHEMBL1103";"FURAZOLIDONE";"FURAZOLIDONE|FUROXONE|Furall|Furazolidone|NIFURAZOLIDONE|NSC-6469";"NSC-6469";"4.0";"Shire Development Inc";"";"";"";"";"1958";"G01AX06";"G01AX - Other antiinfectives and antiseptics";"G01A - ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS";"G01 - GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS";"G - GENITO URINARY SYSTEM AND SEX HORMONES";"Anti-Infective, Topical; Antiprotozoal (trichomonas, topical)";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Discontinued";"O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1";"InChI=1S/C8H7N3O5/c12-8-10(3-4-15-8)9-5-6-1-2-7(16-6)11(13)14/h1-2,5H,3-4H2/b9-5+";"False";"0"
"CHEMBL495";"ALPROSTADIL";"ALPROSTADIL|CAVERJECT|CAVERJECT IMPULSE|EDEX|NSC-165559|ONO-1608|PGE1|PROSTAGLANDIN E1|PROSTIN VR|PROSTIN VR PEDIATRIC|U-10,136|U-10136|VIRIDAL 10|VIRIDAL 20|VIRIDAL 5|VIRIDAL DUO|VITAROS";"NSC-165559|ONO-1608|U-10,136|U-10136";"4.0";"Pfizer Inc|Auxilium Pharmaceuticals Llc|Hikma Pharmaceuticals Usa Inc|Mylan Specialty Lp|Hong Kong King Friend Industrial Co Ltd";"'-dil; -prost-'";"1977";"vasodilators (undefined group); prostaglandins";"'-dil(-dil); -prost-(-prost-)'";"1981";"G04BE01 | C01EA01";"G04BE - Drugs used in erectile dysfunction | C01EA - Prostaglandins";"G04B - UROLOGICALS | C01E - OTHER CARDIAC PREPARATIONS";"G04 - UROLOGICALS | C01 - CARDIAC THERAPY";"G - GENITO URINARY SYSTEM AND SEX HORMONES | C - CARDIOVASCULAR SYSTEM";"Vasodilator";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"1";"1";"1";"Prescription Only";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O";"InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h12-13,15-17,19,21,23H,2-11,14H2,1H3,(H,24,25)/b13-12+/t15-,16+,17+,19+/m0/s1";"False";"0"
"CHEMBL223228";"EFAVIRENZ";"(-)-EFAVIRENZ|DMP-266|EFAVIRENZ|EFAVIRENZ TEVA|EFAVIRENZUM|Efavirenz|L-743726|NSC-742403|STOCRIN|SUSTIVA 600|Sustiva|VIRADAY";"DMP-266|L-743726|NSC-742403";"4.0";"Mylan Pharmaceuticals Inc|Mylan Laboratories Ltd|Aurobindo Pharma Ltd|Bristol Myers Squibb Co|Hetero Labs Ltd Unit Iii|Laurus Labs Ltd|Strides Pharma Global Pte Ltd|Cipla Ltd|Teva Pharmaceuticals Usa|Hetero Labs Ltd Unit V";"'ef-; -vir-; -vir-'";"";"Fc fusion protein; antivirals: non-nucleoside reverse transcriptase inhibitors; benzoxazinone derivatives; benzoxazinone derivatives";"'ef-(ef-); -vir-(-vir- (-virenz)); -vir-(-vir- (-virenz))'";"1998";"J05AG03";"J05AG - Non-nucleoside reverse transcriptase inhibitors";"J05A - DIRECT ACTING ANTIVIRALS";"J05 - ANTIVIRALS FOR SYSTEMIC USE";"J - ANTIINFECTIVES FOR SYSTEMIC USE";"";"US-8592397-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1";"InChI=1S/C14H9ClF3NO2/c15-9-3-4-11-10(7-9)13(14(16,17)18,21-12(20)19-11)6-5-8-1-2-8/h3-4,7-8H,1-2H2,(H,19,20)/t13-/m0/s1";"False";"0"
"CHEMBL549";"CITALOPRAM";"CITADUR|CITALOPRAM|Celexa|Citalopram";"";"4.0";"Forest Laboratories Inc|Taro Pharmaceuticals Usa Inc|Torpharm Inc|Apotex Inc Etobicoke Site|Amneal Pharmaceuticals Ny Llc|Hikma Pharmaceuticals Usa Inc|Sun Pharmaceutical Industries Inc|Abbvie Inc|Chartwell Molecular Holdings Llc|Cosette Pharmaceuticals Inc";"";"1998";"";"";"1998";"N06AB04";"N06AB - Selective serotonin reuptake inhibitors";"N06A - ANTIDEPRESSANTS";"N06 - PSYCHOANALEPTICS";"N - NERVOUS SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"1";"Prescription Only";"CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21";"InChI=1S/C20H21FN2O/c1-23(2)11-3-10-20(17-5-7-18(21)8-6-17)19-9-4-15(13-22)12-16(19)14-24-20/h4-9,12H,3,10-11,14H2,1-2H3";"False";"0"
"CHEMBL314854";"FINGOLIMOD";"FINGOLIMOD|FTY-720|Fingolimod|GILENYA";"FTY-720";"4.0";"Accord Healthcare Inc|Mylan Pharmaceuticals Inc|Prinston Pharmaceutical Inc|Hec Pharm Co Ltd|Hetero Labs Ltd Unit V|Novartis Pharmaceuticals Corp|Bionpharma Inc|Alkem Laboratories Ltd|Chartwell Rx Sciences Llc|Apotex Inc";"'-imod'";"2005";"immunomodulators";"'-imod(-imod)'";"2010";"L04AA27";"L04AA - Selective immunosuppressants";"L04A - IMMUNOSUPPRESSANTS";"L04 - IMMUNOSUPPRESSANTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"US-8324283-B2";"1:Synthetic Small Molecule";"1";"1";"Achiral Molecule";"1";"1";"0";"0";"0";"Prescription Only";"CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1";"InChI=1S/C19H33NO2/c1-2-3-4-5-6-7-8-17-9-11-18(12-10-17)13-14-19(20,15-21)16-22/h9-12,21-22H,2-8,13-16,20H2,1H3";"False";"0"
"CHEMBL844";"BRIMONIDINE";"AGN-190342 FREE BASE|BRIMONIDINE|Brimonidine|NSC-318825|UK-14304|UK-1430418 FREE BASE";"AGN-190342 FREE BASE|NSC-318825|UK-14304|UK-1430418 FREE BASE";"4.0";"Alembic Pharmaceuticals Ltd|Sandoz Inc|Sentiss Ag|Alcon Laboratories Inc|Bausch And Lomb Inc|Galderma Laboratories Lp|Bausch And Lomb Pharmaceuticals Inc|Allergan Inc|Somerset Therapeutics Llc|Abbvie Inc";"";"1991";"";"";"1996";"S01GA07 | S01EA05 | D11AX21";"S01GA - Sympathomimetics used as decongestants | S01EA - Sympathomimetics in glaucoma therapy | D11AX - Other dermatologicals";"S01G - DECONGESTANTS AND ANTIALLERGICS | S01E - ANTIGLAUCOMA PREPARATIONS AND MIOTICS | D11A - OTHER DERMATOLOGICAL PREPARATIONS";"S01 - OPHTHALMOLOGICALS | S01 - OPHTHALMOLOGICALS | D11 - OTHER DERMATOLOGICAL PREPARATIONS";"S - SENSORY ORGANS | S - SENSORY ORGANS | D - DERMATOLOGICALS";"Adrenergic (ophthalmic)";"US-7265117-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"1";"0";"Prescription Only";"Brc1c(NC2=NCCN2)ccc2nccnc12";"InChI=1S/C11H10BrN5/c12-9-7(17-11-15-5-6-16-11)1-2-8-10(9)14-4-3-13-8/h1-4H,5-6H2,(H2,15,16,17)";"False";"0"
"CHEMBL856";"PRIMIDONE";"LEPIMIDIN|LISKANTIN|Lepsiral|MYSOLINE|NSC-41701|Neurosyn|PRIMACLONE|PRIMIDONE|Primidone|RESIMATIL";"NSC-41701";"4.0";"Nuro Pharma Llc|Oxford Pharmaceuticals Llc|Rubicon Research Private Ltd|Amneal Pharmaceutical|Watson Laboratories Inc|Anda Repository Llc|Impax Laboratories Inc|Hikma International Pharmaceuticals Llc|Dr Reddys Laboratories Ltd|Lannett Co Inc";"";"";"";"";"1954";"N03AA03";"N03AA - Barbiturates and derivatives";"N03A - ANTIEPILEPTICS";"N03 - ANTIEPILEPTICS";"N - NERVOUS SYSTEM";"Anticonvulsant";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"CCC1(c2ccccc2)C(=O)NCNC1=O";"InChI=1S/C12H14N2O2/c1-2-12(9-6-4-3-5-7-9)10(15)13-8-14-11(12)16/h3-7H,2,8H2,1H3,(H,13,15)(H,14,16)";"False";"0"
"CHEMBL56564";"TROPISETRON";"ICS-205-930|NAVOBAN|NOVABAN|NSC-759842|SDZ-ICS-930|TROPISETRON|TROPISETRON (AS HYDROCHLORIDE)|TROPISETRON HCL|TROPISETRON HYDROCHLORIDE|TROPISETRON MONOHYDROCHLORIDE";"ICS-205-930|NSC-759842|SDZ-ICS-930";"4.0";"";"'-setron; trop-'";"";"serotonin 5-HT3 receptor antagonists; atropine derivatives";"'-setron(-setron); trop-(trop-)'";"";"A04AA03";"A04AA - Serotonin (5HT3) antagonists";"A04A - ANTIEMETICS AND ANTINAUSEANTS";"A04 - ANTIEMETICS AND ANTINAUSEANTS";"A - ALIMENTARY TRACT AND METABOLISM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2";"InChI=1S/C17H20N2O2/c1-19-11-6-7-12(19)9-13(8-11)21-17(20)15-10-18-16-5-3-2-4-14(15)16/h2-5,10-13,18H,6-9H2,1H3/t11-,12+,13+";"False";"0"
"CHEMBL717";"MEDROXYPROGESTERONE ACETATE";"ADGYN MEDRO|AMEN|Amen|CLIMANOR|CURRETAB|CYCRIN|DEPO-PROGEVERA|DEPO-PROVERA|DEPO-PROVERA ONCOLOGY|DEPO-SUBQ PROVERA 104|DEPOT-MEDROXYPROGESTERONE ACETATE|FARLUTAL|FARLUTAL 100|FARLUTAL 200|FARLUTAL 250|FARLUTAL 500|FARLUTAL INYECTABLE|G03AC06|Lunelle|MEDROXIPROGESTERONE ACETATE|MEDROXYPROGESTERONE|MEDROXYPROGESTERONE 17-ACETATE|MEDROXYPROGESTERONE ACETATE|MEDROXYPROGESTERONI ACETAS|Medroxyprogesterone Acetate|NSC-21171|NSC-26386|NSC-27408|PROVERA|Prempro|Provera|SAYANA PRESS|TV-46046";"G03AC06|NSC-21171|NSC-26386|NSC-27408|TV-46046";"4.0";"Pfizer Inc|Duramed Pharmaceuticals Inc Sub Barr Laboratories Inc|Teva Pharmaceuticals Usa|Barr Laboratories Inc|Eugia Pharma Specialities Ltd|Hikma Pharmaceuticals Usa Inc|Teva Pharmaceuticals Usa Inc|Amarin Pharmaceuticals Inc|Mylan Laboratories Ltd|Upsher Smith Laboratories Llc";"'-gest-; -ster-; -terone'";"";"progestins; steroids (androgens, anabolics); antiandrogens";"'-gest-(-gest-); -ster-(-ster-); -terone(-terone)'";"1959";"L02AB02 | G03AC06 | G03DA02";"L02AB - Progestogens | G03AC - Progestogens | G03DA - Pregnen (4) derivatives";"L02A - HORMONES AND RELATED AGENTS | G03A - HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE | G03D - PROGESTOGENS";"L02 - ENDOCRINE THERAPY | G03 - SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM | G03 - SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS | G - GENITO URINARY SYSTEM AND SEX HORMONES | G - GENITO URINARY SYSTEM AND SEX HORMONES";"Progestin";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"1";"0";"1";"Prescription Only";"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C";"InChI=1S/C24H34O4/c1-14-12-18-19(22(4)9-6-17(27)13-21(14)22)7-10-23(5)20(18)8-11-24(23,15(2)25)28-16(3)26/h13-14,18-20H,6-12H2,1-5H3/t14-,18+,19-,20-,22+,23-,24-/m0/s1";"False";"0"
"CHEMBL184";"ACYCLOVIR";"ACICLOVIR|ACICLOVIRUM|ACYCLOVIR|AVACLYR|AVERT|AVIRAL|Aciclovir|Acycloguanosine|CLEARSORE|CYMEX ULTRA|Cyclovir|DUVIMEX|GERPEVIR|HERPETAD|LIPSORE|LYPSYL|NOVIRUS|NSC-645011|NSC-758477|RANOVIR|SITAVIG|SOOTHELIP|SORAWAY|VIRALIEF|VIRASORB|VIROVIR 200|VIROVIR 400|VIROVIR 800|ZOVIRAX|Zovirax";"NSC-645011|NSC-758477";"4.0";"Msn Laboratories Private Ltd|Ranbaxy Laboratories Ltd|Cadila Healthcare Ltd|Carlsbad Technology Inc|Taro Pharmaceuticals Usa Inc|Watson Laboratories Inc|Bausch Health Us Llc|Teva Pharmaceuticals Usa|Chartwell Injectables Llc|Hikma Pharmaceuticals Llc";"'-vir'";"1979";"antivirals: antivirals (acyclovir type)";"'-vir(-vir (-cyclovir))'";"1982";"J05AB01 | S01AD03 | D06BB53 | D06BB03";"J05AB - Nucleosides and nucleotides excl. reverse transcriptase inhibitors | S01AD - Antivirals | D06BB - Antivirals | D06BB - Antivirals";"J05A - DIRECT ACTING ANTIVIRALS | S01A - ANTIINFECTIVES | D06B - CHEMOTHERAPEUTICS FOR TOPICAL USE | D06B - CHEMOTHERAPEUTICS FOR TOPICAL USE";"J05 - ANTIVIRALS FOR SYSTEMIC USE | S01 - OPHTHALMOLOGICALS | D06 - ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE | D06 - ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE";"J - ANTIINFECTIVES FOR SYSTEMIC USE | S - SENSORY ORGANS | D - DERMATOLOGICALS | D - DERMATOLOGICALS";"Antiviral";"US-8592434-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"1";"1";"1";"1";"0";"Prescription Only";"Nc1nc2c(ncn2COCCO)c(=O)[nH]1";"InChI=1S/C8H11N5O3/c9-8-11-6-5(7(15)12-8)10-3-13(6)4-16-2-1-14/h3,14H,1-2,4H2,(H3,9,11,12,15)";"False";"0"
"CHEMBL267648";"PEFLOXACIN";"1589 RB|1589-RB|EU-5306|PEFLOXACIN";"1589 RB|1589-RB|EU-5306";"4.0";"";"'-oxacin'";"1981";"antibacterials (quinolone derivatives)";"'-oxacin(-oxacin)'";"";"J01MA03";"J01MA - Fluoroquinolones";"J01M - QUINOLONE ANTIBACTERIALS";"J01 - ANTIBACTERIALS FOR SYSTEMIC USE";"J - ANTIINFECTIVES FOR SYSTEMIC USE";"Antibacterial";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21";"InChI=1S/C17H20FN3O3/c1-3-20-10-12(17(23)24)16(22)11-8-13(18)15(9-14(11)20)21-6-4-19(2)5-7-21/h8-10H,3-7H2,1-2H3,(H,23,24)";"False";"0"
"CHEMBL1201346";"BALSALAZIDE";"BALSALAZIDE|Balsalazide";"";"4.0";"Dash Pharmaceuticals Llc A Fully Owned Sub Of Natco Pharma Ltd|Zydus Worldwide Dmcc|Hikma Pharmaceuticals Usa Inc|Strides Pharma Global Pte Ltd|Apotex Inc Etobicoke Site|Valeant Pharmaceuticals International";"'-sal-'";"1994";"anti-inflammatory agents (salicylic acid derivatives)";"'-sal-(-sal-)'";"2000";"A07EC04";"A07EC - Aminosalicylic acid and similar agents";"A07E - INTESTINAL ANTIINFLAMMATORY AGENTS";"A07 - ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS";"A - ALIMENTARY TRACT AND METABOLISM";"Anti-Inflammatory (gastrointestinal)";"US-7452872-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"1";"1";"0";"0";"0";"Prescription Only";"O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1";"InChI=1S/C17H15N3O6/c21-14-6-5-12(9-13(14)17(25)26)20-19-11-3-1-10(2-4-11)16(24)18-8-7-15(22)23/h1-6,9,21H,7-8H2,(H,18,24)(H,22,23)(H,25,26)/b20-19+";"False";"0"
"CHEMBL193482";"ESTRIOL";"16.ALPHA.,17.BETA.-ESTRIOL|16.ALPHA.-HYDROXYESTRADIOL|AACIFEMINE|COLPOGYN|ESTRIOL|ESTRIOL ACETATE BENZOATE|ESTRIOL PROPIONATE|ESTRIOL SUCCINATE|Estriol|GYNEST|INCURIN|Incurin|NSC-12169|OESTRIOL|ORTHO-GYNEST|OVESTIN|TRIHYDROXYESTRIN";"16.ALPHA.-HYDROXYESTRADIOL|NSC-12169";"4.0";"";"'estr-'";"";"estrogens";"'estr-(estr-)'";"2000";"G03CA04 | G03CC06";"G03CA - Natural and semisynthetic estrogens, plain | G03CC - Estrogens, combinations with other drugs";"G03C - ESTROGENS | G03C - ESTROGENS";"G03 - SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM | G03 - SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM";"G - GENITO URINARY SYSTEM AND SEX HORMONES | G - GENITO URINARY SYSTEM AND SEX HORMONES";"Estrogen";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"1";"0";"Unknown";"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O";"InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1";"False";"0"
"CHEMBL727";"THIOGUANINE";"LANVIS|NSC-752|NSC-76504|THIOGUANINE|THIOGUANINE ANHYDROUS|THIOGUANINE HEMIHYDRATE|THIOGUANINE, ANHYDROUS|TIOGUANINE|TIOGUANINE HEMIHYDRATE|Tabloid";"NSC-752|NSC-76504";"4.0";"Waylis Therapeutics Llc";"";"1965";"";"";"1966";"L01BB03";"L01BB - Purine analogues";"L01B - ANTIMETABOLITES";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"1";"1";"0";"0";"0";"Prescription Only";"Nc1nc2[nH]cnc2c(=S)[nH]1";"InChI=1S/C5H5N5S/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)";"False";"0"
"CHEMBL276832";"HYDRALAZINE";"HYDRALAZINE|HYDRALAZINE POLISTIREX|NSC-126699";"NSC-126699";"4.0";"Actavis Group Ptc Ehf|Navinta Llc|Heritage Pharmaceuticals Inc|Ascot Hosp Pharmaceuticals Inc Div Travenol Laboratories Inc|Halsey Drug Co Inc|Ivax Pharmaceuticals Inc|Watson Laboratories Inc|Impax Laboratories Inc|Pliva Inc|Glenmark Pharmaceuticals Ltd";"'-dralazine; -lazine'";"";"antihypertensives (hydrazine-phthalazines); antiarrhythmic/antianginal/antihypertensive agents, phthalazine like structure";"'-dralazine(-dralazine); -lazine(-lazine)'";"1953";"C02DB02";"C02DB - Hydrazinophthalazine derivatives";"C02D - ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON";"C02 - ANTIHYPERTENSIVES";"C - CARDIOVASCULAR SYSTEM";"Antihypertensive";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"1";"0";"0";"Prescription Only";"NNc1nncc2ccccc12";"InChI=1S/C8H8N4/c9-11-8-7-4-2-1-3-6(7)5-10-12-8/h1-5H,9H2,(H,11,12)";"False";"0"
"CHEMBL1055";"CHLORTHALIDONE";"CHLORTALIDONE|CHLORTALIDONUM|CHLORTHALIDONE|G-33182|HYGROTON|NATRIURAN|NSC-69200|PHTHALAMUDINE|THALITONE";"G-33182|NSC-69200";"4.0";"Mankind Pharma Ltd|Ascot Hosp Pharmaceuticals Inc Div Travenol Laboratories Inc|Dava Pharmaceuticals Inc|Ivax Pharmaceuticals Inc|Ani Pharmaceuticals Inc|Pioneer Pharmaceuticals Inc|Watson Laboratories Inc|Inventia Healthcare Ltd|Novast Laboratories Ltd|Kv Pharmaceutical Co";"";"1961";"";"";"1960";"C03BA04";"C03BA - Sulfonamides, plain";"C03B - LOW-CEILING DIURETICS, EXCL. THIAZIDES";"C03 - DIURETICS";"C - CARDIOVASCULAR SYSTEM";"Diuretic";"US-7157584-B2";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Prescription Only";"NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl";"InChI=1S/C14H11ClN2O4S/c15-11-6-5-8(7-12(11)22(16,20)21)14(19)10-4-2-1-3-9(10)13(18)17-14/h1-7,19H,(H,17,18)(H2,16,20,21)";"False";"0"
"CHEMBL6437";"MIANSERIN";"J16.389I|MIANSERIN|TOLVON";"J16.389I";"4.0";"";"'-anserin'";"1968";"serotonin 5-HT2 receptor antagonists";"'-anserin(-anserin)'";"";"N06AX03";"N06AX - Other antidepressants";"N06A - ANTIDEPRESSANTS";"N06 - PSYCHOANALEPTICS";"N - NERVOUS SYSTEM";"Antihistaminic; Serotonin Inhibitor";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CN1CCN2c3ccccc3Cc3ccccc3C2C1";"InChI=1S/C18H20N2/c1-19-10-11-20-17-9-5-3-7-15(17)12-14-6-2-4-8-16(14)18(20)13-19/h2-9,18H,10-13H2,1H3";"False";"0"
"CHEMBL698";"TETRACAINE";"AMETHOCAINE|AMETOP|Dicaine|Pontocaine|TETRACAINE|Tetracaine";"";"4.0";"St Renatus Llc|Bausch And Lomb Ireland Ltd|Alcon Laboratories Ltd|Taro Pharmaceuticals Inc|Galen Specialty Pharma Us Llc";"'-caine'";"";"local anesthetics";"'-caine(-caine)'";"2005";"C05AD02 | D04AB06 | S01HA03 | N01BA03";"C05AD - Local anesthetics | D04AB - Anesthetics for topical use | S01HA - Local anesthetics | N01BA - Esters of aminobenzoic acid";"C05A - AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE | D04A - ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC. | S01H - LOCAL ANESTHETICS | N01B - ANESTHETICS, LOCAL";"C05 - VASOPROTECTIVES | D04 - ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC. | S01 - OPHTHALMOLOGICALS | N01 - ANESTHETICS";"C - CARDIOVASCULAR SYSTEM | D - DERMATOLOGICALS | S - SENSORY ORGANS | N - NERVOUS SYSTEM";"Anesthetic (local),Anesthetic (topical)";"US-8580282-B2";"1:Synthetic Small Molecule";"1";"1";"Achiral Molecule";"0";"0";"0";"1";"0";"Prescription Only";"CCCCNc1ccc(C(=O)OCCN(C)C)cc1";"InChI=1S/C15H24N2O2/c1-4-5-10-16-14-8-6-13(7-9-14)15(18)19-12-11-17(2)3/h6-9,16H,4-5,10-12H2,1-3H3";"False";"0"
"CHEMBL561";"LOMEFLOXACIN";"LOMEFLOXACIN|Lomefloxacin|Maxaquin|OKACYN|SC-47111A";"SC-47111A";"4.0";"Pharmacia Corp";"'-oxacin'";"1988";"antibacterials (quinolone derivatives)";"'-oxacin(-oxacin)'";"1992";"J01MA07 | S01AE04";"J01MA - Fluoroquinolones | S01AE - Fluoroquinolones";"J01M - QUINOLONE ANTIBACTERIALS | S01A - ANTIINFECTIVES";"J01 - ANTIBACTERIALS FOR SYSTEMIC USE | S01 - OPHTHALMOLOGICALS";"J - ANTIINFECTIVES FOR SYSTEMIC USE | S - SENSORY ORGANS";"Antibacterial";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Discontinued";"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21";"InChI=1S/C17H19F2N3O3/c1-3-21-8-11(17(24)25)16(23)10-6-12(18)15(13(19)14(10)21)22-5-4-20-9(2)7-22/h6,8-9,20H,3-5,7H2,1-2H3,(H,24,25)";"False";"0"
